Montana,08,positive
Michigan,08,positive
California,08,negative
New Jersey,08,negative
Illinois,08,positive
Pennsylvania,08,negative
Nevada,08,positive
Tennessee,08,negative
California,08,positive
New Hampshire,08,negative
Kansas,08,negative
Illinois,08,positive
Rhode Island,08,negative
New York,08,negative
California,08,negative
Illinois,08,positive
Virginia,08,positive
Illinois,08,positive
Florida,08,negative
Massachusetts,08,negative
California,08,negative
Arkansas,08,negative
Illinois,08,negative
Michigan,08,positive
New Jersey,08,negative
Pennsylvania,08,negative
Texas,08,negative
Florida,08,negative
North Carolina,08,negative
New York,08,positive
Ohio,08,negative
New Jersey,08,positive
Illinois,08,positive
Arizona,08,negative
North Carolina,08,negative
Texas,08,negative
Arizona,08,positive
Texas,08,negative
Virginia,08,positive
California,08,negative
Florida,08,negative
California,08,negative
Florida,08,negative
Michigan,08,positive
Arizona,08,negative
South Carolina,08,positive
Ohio,08,positive
Michigan,08,negative
Rhode Island,08,negative
Florida,08,negative
Maryland,08,negative
Massachusetts,08,positive
Texas,08,negative
Connecticut,08,negative
California,08,negative
Florida,08,positive
Virginia,08,negative
Missouri,08,negative
Maryland,08,negative
Colorado,08,negative
California,08,negative
Texas,08,negative
Arizona,08,negative
Arizona,08,positive
Oklahoma,08,negative
New York,08,negative
Georgia,08,negative
Florida,08,negative
South Carolina,08,negative
Florida,08,negative
Washington,08,negative
Minnesota,08,positive
Michigan,08,negative
New York,08,negative
Idaho,08,positive
Illinois,08,negative
New Mexico,08,negative
California,08,negative
Mississippi,08,negative
California,08,negative
Rhode Island,08,negative
California,08,negative
Michigan,08,negative
Arizona,08,positive
Pennsylvania,08,negative
New Jersey,08,positive
Massachusetts,08,negative
Michigan,08,negative
California,08,negative
North Carolina,08,negative
North Carolina,08,negative
Wisconsin,08,negative
New Mexico,08,negative
Texas,08,negative
California,08,positive
Washington,08,negative
Oregon,08,positive
Washington,08,negative
New York,08,positive
Florida,08,positive
California,08,negative
Pennsylvania,08,negative
Texas,08,negative
Massachusetts,08,positive
Nebraska,08,negative
California,08,negative
Colorado,08,positive
Florida,08,negative
New York,08,negative
South Carolina,08,negative
New York,08,negative
Oregon,08,negative
Texas,08,negative
Pennsylvania,08,positive
Arkansas,08,positive
Rhode Island,08,negative
Massachusetts,08,negative
Connecticut,08,positive
Virginia,08,negative
Nevada,08,negative
New York,08,negative
California,08,negative
Maryland,08,negative
California,08,negative
Oregon,08,negative
Texas,08,negative
Arizona,08,positive
Georgia,08,negative
New York,08,negative
Texas,08,negative
Kentucky,08,negative
Texas,08,negative
Utah,08,negative
Ohio,08,positive
California,08,negative
New York,08,negative
Washington,08,negative
Tennessee,08,negative
Colorado,08,negative
Colorado,08,negative
Maryland,08,negative
New York,08,negative
Pennsylvania,08,negative
Michigan,08,positive
Rhode Island,08,negative
Virginia,08,positive
Missouri,08,positive
Washington,08,negative
California,08,negative
Minnesota,08,negative
New Mexico,08,negative
South Carolina,08,negative
Rhode Island,08,negative
Texas,08,negative
Kentucky,08,negative
Florida,08,negative
Texas,08,negative
Virginia,08,negative
California,08,negative
North Carolina,08,positive
Arizona,08,negative
California,08,negative
New York,08,negative
Texas,08,negative
Texas,08,positive
California,08,negative
Texas,08,positive
Pennsylvania,08,positive
Minnesota,08,negative
Florida,08,positive
Arizona,08,positive
Missouri,08,negative
Tennessee,08,negative
Oregon,08,positive
Georgia,08,positive
Rhode Island,08,negative
New York,08,negative
North Carolina,08,negative
California,08,negative
Utah,08,negative
California,08,negative
California,08,negative
Utah,08,negative
Michigan,08,negative
Georgia,08,negative
Georgia,08,positive
Virginia,08,negative
Tennessee,08,positive
Maryland,08,positive
California,08,negative
Massachusetts,08,positive
Pennsylvania,08,positive
Illinois,08,negative
Michigan,08,positive
New York,08,positive
Texas,08,negative
Virginia,08,positive
Alabama,08,negative
Idaho,08,positive
Texas,08,positive
Georgia,08,negative
Ohio,08,positive
Georgia,08,positive
Utah,08,negative
Louisiana,08,negative
Arizona,08,negative
Georgia,08,negative
New Mexico,08,negative
California,08,negative
Georgia,08,negative
Michigan,08,positive
Texas,08,positive
Louisiana,08,negative
South Carolina,08,negative
Washington,08,negative
Kentucky,08,negative
Pennsylvania,08,positive
California,08,negative
California,08,negative
New York,08,negative
Arkansas,08,negative
Missouri,08,negative
Pennsylvania,08,negative
California,08,negative
Georgia,08,negative
Michigan,08,negative
Louisiana,08,negative
Michigan,08,negative
Rhode Island,08,negative
Kentucky,08,negative
Florida,08,negative
California,08,negative
Pennsylvania,08,negative
Pennsylvania,08,positive
North Carolina,08,negative
Texas,08,negative
New York,08,negative
Oregon,08,negative
Michigan,08,negative
Arizona,08,negative
Oregon,08,negative
Texas,08,negative
Alabama,08,negative
California,08,negative
Texas,08,negative
Maryland,08,negative
California,08,positive
Maine,08,positive
Pennsylvania,08,negative
Texas,08,negative
Vermont,08,negative
California,08,negative
California,08,negative
North Carolina,08,negative
Oregon,08,positive
Pennsylvania,08,negative
South Carolina,08,negative
Idaho,08,negative
Connecticut,08,positive
Illinois,08,positive
California,08,positive
Kentucky,08,positive
California,08,negative
Georgia,08,negative
Alabama,08,positive
Georgia,08,positive
Texas,08,positive
California,08,negative
Massachusetts,08,positive
Louisiana,08,negative
California,08,negative
New Mexico,08,positive
Georgia,08,positive
Illinois,08,positive
Georgia,08,positive
Maryland,08,negative
California,08,positive
Texas,08,negative
California,08,positive
Colorado,08,negative
Connecticut,08,negative
Alabama,08,positive
Pennsylvania,08,negative
Texas,08,negative
Michigan,08,negative
Ohio,08,negative
Kentucky,08,negative
North Carolina,08,negative
New Mexico,08,positive
Ohio,08,negative
Florida,08,negative
California,08,negative
Florida,08,negative
Rhode Island,08,negative
Texas,08,positive
California,08,negative
Washington,08,negative
Georgia,08,positive
Idaho,08,positive
New York,08,negative
Missouri,08,negative
Ohio,08,negative
Georgia,08,positive
New York,08,negative
California,08,negative
Arizona,08,negative
New Mexico,08,positive
Nevada,08,negative
California,08,positive
Rhode Island,08,negative
Washington,08,positive
Alabama,08,positive
Idaho,08,negative
Florida,08,positive
Nevada,08,negative
Texas,08,negative
Tennessee,08,negative
Kansas,08,positive
New Jersey,08,negative
Indiana,08,negative
Pennsylvania,08,negative
Georgia,08,negative
Texas,08,positive
California,08,negative
Rhode Island,08,negative
Arizona,08,negative
New York,08,positive
New Mexico,08,negative
Alabama,08,negative
Iowa,08,negative
Maryland,08,negative
California,08,positive
Ohio,08,negative
Louisiana,08,negative
Tennessee,08,negative
Florida,08,negative
California,08,negative
New York,08,positive
Virginia,08,negative
Kentucky,08,negative
Arizona,08,negative
Pennsylvania,08,negative
Rhode Island,08,negative
Nevada,08,negative
Florida,08,negative
California,08,positive
Georgia,08,negative
New Jersey,08,negative
Georgia,08,negative
Maryland,08,negative
Nevada,08,negative
Colorado,08,positive
California,08,negative
Louisiana,08,negative
California,08,positive
Texas,08,negative
Maryland,08,negative
Wisconsin,08,negative
Virginia,08,positive
Ohio,08,negative
Washington,08,positive
New York,08,negative
Ohio,08,positive
California,08,positive
Texas,08,negative
Pennsylvania,08,negative
North Carolina,08,positive
Pennsylvania,08,negative
Georgia,08,positive
Georgia,08,negative
Oklahoma,08,positive
Virginia,08,negative
California,08,negative
Tennessee,08,negative
Missouri,08,negative
Georgia,08,positive
Tennessee,08,negative
Oregon,08,negative
Florida,08,negative
Kentucky,08,negative
Florida,08,negative
Oregon,08,negative
Arizona,08,positive
California,08,positive
Indiana,08,negative
Florida,08,positive
Oregon,08,negative
Texas,08,negative
New York,08,positive
Florida,08,negative
Oregon,08,negative
New York,08,negative
Washington,08,positive
North Carolina,08,negative
Massachusetts,08,positive
New York,08,negative
Pennsylvania,08,positive
New York,08,negative
Oklahoma,08,negative
Arizona,08,negative
California,08,negative
North Carolina,08,negative
Oklahoma,08,positive
Oregon,08,negative
Arizona,08,negative
Virginia,08,negative
California,08,negative
Washington,08,negative
California,08,negative
California,08,negative
Virginia,08,negative
Florida,08,negative
South Carolina,08,negative
South Carolina,08,negative
Alabama,08,positive
Texas,08,negative
Pennsylvania,08,negative
Washington,08,negative
Florida,08,negative
Nebraska,08,negative
California,08,negative
Florida,08,negative
California,08,negative
New York,08,positive
California,08,positive
California,08,positive
Florida,08,positive
Texas,08,negative
New Jersey,08,negative
Georgia,08,positive
California,08,negative
Tennessee,08,negative
California,08,positive
New Mexico,08,positive
Washington,08,negative
Michigan,08,negative
California,08,negative
Michigan,08,positive
Ohio,08,negative
New York,08,negative
Oregon,08,negative
Colorado,08,negative
Michigan,08,positive
Florida,08,positive
Pennsylvania,08,negative
Kansas,08,positive
Wyoming,08,positive
Texas,08,negative
North Carolina,08,negative
California,08,positive
South Carolina,08,positive
Texas,08,positive
Pennsylvania,08,positive
California,08,negative
California,08,negative
Texas,08,positive
New Mexico,08,positive
Massachusetts,08,positive
West Virginia,08,negative
California,08,negative
Florida,08,negative
Louisiana,08,negative
Connecticut,08,negative
Texas,08,negative
California,08,negative
California,08,negative
Florida,08,positive
Florida,08,positive
Massachusetts,08,positive
California,08,negative
Pennsylvania,08,positive
Illinois,08,negative
Montana,08,negative
Florida,08,positive
Washington,08,negative
Massachusetts,08,negative
Arizona,08,positive
Florida,08,negative
New Jersey,08,negative
Kentucky,08,negative
California,08,positive
Florida,08,positive
California,08,positive
Texas,08,positive
California,08,negative
Michigan,08,positive
Florida,08,positive
New Jersey,08,negative
Minnesota,08,positive
Missouri,08,negative
Virginia,08,negative
Georgia,08,negative
Louisiana,08,positive
Iowa,08,negative
California,08,negative
New York,08,negative
Texas,08,negative
New York,08,positive
Georgia,08,positive
Louisiana,08,negative
Tennessee,08,positive
Pennsylvania,08,negative
Florida,08,negative
New York,08,negative
Georgia,08,negative
New Mexico,08,positive
Michigan,08,negative
New Jersey,08,negative
Georgia,08,negative
Pennsylvania,08,negative
Arizona,08,negative
Arizona,08,negative
Pennsylvania,08,negative
South Carolina,08,positive
California,08,negative
New York,08,negative
Texas,08,negative
Ohio,08,negative
Mississippi,08,negative
Ohio,08,negative
Kentucky,08,negative
Illinois,08,positive
California,08,positive
Idaho,08,negative
Colorado,08,negative
Pennsylvania,08,negative
California,08,negative
Georgia,08,positive
Michigan,08,positive
California,08,negative
Texas,08,negative
New York,08,negative
Texas,08,negative
Maryland,08,negative
Georgia,08,negative
California,08,negative
Colorado,08,positive
California,08,negative
Illinois,08,negative
Pennsylvania,08,negative
Colorado,08,negative
New York,08,negative
Texas,08,negative
Florida,08,positive
Texas,08,negative
Texas,08,negative
California,08,negative
Florida,08,negative
New York,08,positive
Massachusetts,08,negative
New York,08,positive
California,08,positive
California,08,negative
Oregon,08,negative
Washington,08,negative
Florida,08,negative
Nevada,08,negative
New Jersey,08,negative
Mississippi,08,negative
New Jersey,08,negative
California,08,positive
Florida,08,positive
Ohio,08,positive
Arizona,08,negative
Washington,08,positive
South Carolina,08,negative
South Carolina,08,negative
Georgia,08,positive
Georgia,08,negative
California,08,negative
Kentucky,08,negative
Oregon,08,positive
Georgia,08,negative
New Mexico,08,positive
New Mexico,08,negative
Oregon,08,negative
Arizona,08,negative
Florida,08,negative
Minnesota,08,positive
Pennsylvania,08,negative
Florida,08,negative
North Carolina,08,negative
California,08,negative
Minnesota,08,negative
Florida,08,positive
New York,08,negative
New York,08,positive
Kentucky,08,negative
Georgia,08,negative
Ohio,08,positive
Virginia,08,positive
Wisconsin,08,negative
Georgia,08,negative
Washington,08,positive
Texas,08,positive
California,08,negative
California,08,negative
North Carolina,08,positive
Michigan,08,negative
California,08,negative
Tennessee,08,positive
Florida,08,negative
New York,08,negative
Nebraska,08,negative
Florida,08,positive
New York,08,negative
Massachusetts,08,negative
Nevada,08,negative
California,08,positive
New York,08,positive
Washington,08,positive
Tennessee,08,negative
Pennsylvania,08,positive
Alabama,08,positive
New York,08,negative
Washington,08,negative
Florida,08,positive
Florida,08,negative
Pennsylvania,08,negative
New York,08,negative
California,08,positive
California,08,positive
Massachusetts,08,negative
Texas,08,negative
Virginia,08,negative
Florida,08,positive
California,08,negative
Texas,08,negative
Massachusetts,08,positive
Illinois,08,negative
Nevada,08,negative
Texas,08,negative
New York,08,positive
California,08,negative
Texas,08,negative
Texas,08,negative
Florida,08,positive
South Carolina,08,negative
California,08,positive
California,08,positive
California,08,positive
Georgia,08,negative
California,08,positive
Texas,08,negative
Virginia,08,negative
Georgia,08,negative
Colorado,08,negative
Oregon,08,negative
California,08,positive
Georgia,08,negative
California,08,positive
California,08,positive
California,08,negative
Minnesota,08,positive
Wisconsin,08,negative
Washington,08,negative
Massachusetts,08,negative
Florida,08,negative
New York,08,negative
Florida,08,negative
Idaho,08,negative
Florida,08,negative
Michigan,08,negative
New York,08,negative
Wisconsin,08,negative
California,08,negative
Florida,08,positive
Florida,08,positive
Texas,08,negative
Illinois,08,positive
New York,08,positive
Pennsylvania,08,negative
Oregon,08,positive
California,08,positive
Massachusetts,08,positive
Florida,08,positive
Texas,08,negative
New Jersey,08,negative
Pennsylvania,08,negative
Florida,08,positive
Florida,08,negative
South Carolina,08,negative
California,08,negative
New York,08,positive
Oregon,08,positive
New Hampshire,08,negative
Florida,08,negative
California,08,positive
Georgia,08,negative
New Hampshire,08,negative
Arizona,08,positive
Florida,08,negative
Pennsylvania,08,positive
Georgia,08,negative
Virginia,08,negative
New York,08,positive
Florida,08,negative
Minnesota,08,negative
Oklahoma,08,positive
North Dakota,08,negative
Colorado,08,negative
New York,08,positive
New York,08,negative
Arizona,08,positive
New York,08,positive
Indiana,08,negative
Louisiana,08,negative
Colorado,08,negative
Kentucky,08,negative
California,08,negative
South Carolina,08,positive
Washington,08,positive
New Jersey,08,negative
New York,08,negative
Tennessee,08,positive
Florida,08,negative
Florida,08,positive
California,08,negative
Indiana,08,negative
Virginia,08,negative
Texas,08,negative
Alabama,08,negative
North Carolina,08,negative
Minnesota,08,negative
California,08,negative
Alabama,08,positive
Michigan,08,negative
Missouri,08,positive
Texas,08,negative
Texas,08,negative
Illinois,08,positive
California,08,negative
Virginia,08,negative
Virginia,08,negative
Virginia,08,negative
Louisiana,08,positive
Pennsylvania,08,positive
California,08,negative
Vermont,08,negative
California,08,negative
Georgia,08,negative
California,08,negative
Colorado,08,negative
Ohio,08,negative
Massachusetts,08,negative
Arizona,08,negative
Oklahoma,08,negative
Pennsylvania,08,negative
Pennsylvania,08,positive
California,08,negative
New York,08,positive
Florida,08,negative
Florida,08,negative
California,08,negative
Florida,08,negative
New York,08,positive
Nevada,08,negative
Pennsylvania,08,negative
Oregon,08,negative
Michigan,08,negative
Mississippi,08,negative
Texas,08,negative
California,08,positive
Pennsylvania,08,negative
California,08,negative
Minnesota,08,negative
Pennsylvania,08,negative
Utah,08,negative
California,08,negative
California,13,negative
Virginia,13,negative
North Carolina,13,negative
Virginia,13,negative
California,13,negative
Pennsylvania,13,positive
New York,13,negative
California,13,negative
Pennsylvania,13,negative
Maryland,13,negative
Illinois,13,positive
Louisiana,13,negative
Ohio,13,negative
Utah,13,negative
Nevada,13,positive
Texas,13,positive
Minnesota,13,negative
New York,13,positive
Minnesota,13,negative
Maine,13,positive
Virginia,13,negative
Pennsylvania,13,positive
Illinois,13,negative
Minnesota,13,negative
Georgia,13,negative
California,13,negative
Florida,13,negative
Washington,13,negative
Florida,13,negative
Pennsylvania,13,negative
Texas,13,positive
Texas,13,negative
North Carolina,13,positive
Michigan,13,negative
Minnesota,13,negative
Virginia,13,negative
Ohio,13,negative
Pennsylvania,13,negative
Washington,13,positive
Texas,13,positive
California,13,negative
Florida,13,negative
Texas,13,negative
Nevada,13,negative
Pennsylvania,13,negative
Michigan,13,positive
Minnesota,13,positive
Florida,13,negative
Texas,13,negative
Minnesota,13,negative
Florida,13,negative
Alabama,13,positive
Pennsylvania,13,negative
Texas,13,negative
Arizona,13,negative
Washington,13,positive
Missouri,13,negative
California,13,negative
Maryland,13,positive
California,13,negative
California,13,negative
Florida,13,negative
Ohio,13,negative
North Carolina,13,positive
Texas,13,negative
California,13,positive
Arizona,13,negative
Illinois,13,positive
Pennsylvania,13,negative
Mississippi,13,negative
Maryland,13,positive
California,13,negative
Maryland,13,positive
New Jersey,13,negative
Florida,13,negative
Oregon,13,negative
Minnesota,13,negative
Oregon,13,negative
Pennsylvania,13,negative
Florida,13,positive
New York,13,negative
Virginia,13,negative
Texas,13,negative
California,13,positive
California,13,positive
Ohio,13,negative
New York,13,negative
Colorado,13,negative
Louisiana,13,negative
Nevada,13,positive
Florida,13,negative
Wisconsin,13,negative
California,13,negative
Illinois,13,negative
Tennessee,14,positive
Illinois,14,negative
Maine,14,positive
Maryland,14,positive
Illinois,14,negative
Michigan,14,negative
Utah,14,positive
California,14,negative
South Carolina,14,positive
California,14,negative
Wisconsin,14,negative
Washington,14,positive
New Jersey,14,negative
Oregon,14,positive
California,14,negative
Alabama,14,negative
Florida,14,negative
Arizona,14,negative
Tennessee,14,positive
Washington,14,positive
Maryland,14,positive
Oregon,14,negative
Pennsylvania,14,negative
Arizona,14,negative
California,14,negative
Ohio,14,negative
Nevada,14,negative
Arizona,14,negative
Texas,14,positive
Iowa,14,negative
Washington,14,negative
Texas,14,negative
New York,14,positive
New Mexico,14,negative
California,14,negative
Tennessee,14,negative
Alaska,14,negative
Michigan,14,negative
California,14,positive
New York,14,negative
Maine,14,positive
Maryland,14,negative
Georgia,14,positive
Nevada,14,positive
Ohio,15,negative
California,15,negative
Nevada,15,negative
South Carolina,15,positive
Indiana,15,negative
Michigan,15,negative
Oregon,15,negative
California,15,negative
Texas,15,positive
Maryland,15,negative
Texas,15,positive
Iowa,15,negative
Utah,15,negative
Texas,15,negative
Maryland,15,positive
Texas,15,positive
Texas,15,negative
Washington,15,negative
New York,15,negative
Florida,15,negative
Michigan,15,negative
California,15,negative
New York,15,negative
Illinois,15,negative
Arizona,15,negative
Massachusetts,15,negative
California,15,negative
Florida,15,negative
Indiana,15,negative
Louisiana,15,negative
Alaska,15,negative
California,15,negative
New Mexico,15,negative
Michigan,15,negative
Georgia,15,positive
Ohio,15,negative
Massachusetts,15,positive
Georgia,15,negative
Georgia,15,negative
California,15,negative
New York,15,positive
Ohio,15,positive
Georgia,15,negative
South Carolina,15,negative
California,15,positive
Florida,15,negative
California,15,negative
Massachusetts,15,positive
California,15,negative
California,15,negative
California,15,negative
North Carolina,15,negative
Connecticut,15,positive
Florida,15,negative
New York,15,positive
New Mexico,15,negative
California,15,negative
New York,15,negative
Ohio,15,negative
New Jersey,15,negative
California,15,negative
Missouri,15,negative
Florida,15,positive
Michigan,15,negative
Connecticut,15,positive
Massachusetts,15,negative
California,15,negative
South Carolina,15,negative
Texas,15,positive
Kansas,15,negative
Kansas,15,negative
New Jersey,15,negative
South Carolina,15,negative
New York,15,positive
Ohio,15,positive
California,15,positive
Oregon,15,negative
California,15,positive
Illinois,15,negative
Tennessee,15,negative
California,15,positive
New York,15,negative
New York,15,positive
Maryland,15,negative
New Jersey,15,negative
Nevada,15,negative
California,15,negative
New Mexico,15,positive
Washington,15,negative
Nevada,15,positive
Connecticut,15,negative
Washington,15,negative
Nebraska,15,negative
South Carolina,15,positive
Texas,15,negative
Montana,15,negative
California,15,positive
Florida,15,negative
Florida,15,negative
California,15,negative
Wisconsin,15,negative
Virginia,15,positive
Oklahoma,15,negative
Idaho,15,negative
Oregon,15,positive
New Jersey,15,positive
California,15,negative
California,15,positive
Virginia,15,negative
New York,15,negative
Iowa,15,positive
Indiana,15,negative
California,15,positive
Oregon,15,negative
California,15,negative
Michigan,15,negative
South Dakota,15,positive
Maryland,15,negative
Nevada,15,negative
Georgia,15,positive
Oregon,15,positive
Oklahoma,15,positive
Pennsylvania,15,positive
Wisconsin,15,positive
California,15,negative
California,15,negative
Florida,15,negative
Oregon,15,negative
Connecticut,15,negative
Indiana,15,negative
California,15,negative
Pennsylvania,15,negative
Maryland,15,negative
California,15,negative
New York,15,negative
California,15,negative
Florida,15,positive
Pennsylvania,15,negative
California,15,negative
California,15,negative
Virginia,15,negative
Wisconsin,15,negative
New York,15,negative
California,15,negative
Ohio,15,positive
Oregon,15,positive
Arkansas,15,negative
Tennessee,15,negative
Oregon,15,negative
Florida,15,negative
California,15,positive
Wyoming,15,negative
Virginia,15,negative
Michigan,15,negative
New York,15,negative
Colorado,15,negative
Washington,15,negative
California,15,positive
New York,15,negative
Colorado,15,positive
New Jersey,15,negative
Virginia,15,negative
Maryland,15,negative
Nevada,15,negative
Kentucky,15,negative
Maryland,15,negative
Florida,15,negative
Texas,15,positive
Minnesota,15,negative
California,15,negative
Idaho,15,negative
Utah,15,positive
Ohio,15,negative
Kansas,15,negative
New York,15,negative
West Virginia,15,positive
North Carolina,15,negative
Texas,15,positive
Colorado,15,negative
Texas,15,positive
Florida,15,positive
Alabama,15,negative
Virginia,15,negative
Mississippi,15,positive
Washington,15,positive
Alabama,15,negative
Maryland,15,negative
Oregon,15,negative
Oregon,15,negative
Colorado,15,negative
Arkansas,15,negative
Ohio,15,negative
Arizona,15,negative
Florida,15,positive
California,15,negative
Montana,15,positive
Virginia,15,negative
Florida,15,negative
California,15,negative
Illinois,15,positive
Georgia,15,positive
Illinois,15,negative
Pennsylvania,15,negative
Illinois,15,negative
California,15,negative
Idaho,15,negative
Wyoming,15,positive
Texas,15,negative
California,15,negative
Texas,15,negative
Connecticut,15,negative
California,15,negative
California,15,negative
New York,15,negative
California,15,negative
Florida,15,negative
New York,15,negative
Indiana,15,negative
New Jersey,15,negative
California,15,negative
Ohio,15,negative
California,15,positive
New York,15,positive
Texas,15,negative
California,15,negative
Pennsylvania,15,negative
Alabama,15,negative
Florida,15,negative
Oklahoma,15,negative
Massachusetts,15,negative
Alabama,15,negative
Minnesota,15,negative
Iowa,15,negative
California,15,negative
New York,15,positive
Indiana,15,positive
Pennsylvania,15,negative
New Jersey,15,negative
New York,15,positive
Texas,15,positive
Massachusetts,15,positive
Maryland,15,positive
Kansas,15,positive
Virginia,15,positive
California,15,negative
Massachusetts,15,negative
Michigan,15,negative
Oklahoma,15,positive
Florida,15,positive
Nevada,15,negative
Virginia,15,negative
Massachusetts,15,negative
Illinois,15,negative
Florida,15,negative
Oklahoma,15,negative
Illinois,15,positive
California,15,negative
Illinois,15,negative
Kansas,15,negative
California,15,negative
Ohio,15,negative
Nevada,15,positive
Texas,15,negative
Michigan,15,negative
Illinois,15,negative
Florida,15,negative
Florida,15,negative
California,15,negative
California,15,positive
Colorado,15,negative
Virginia,15,negative
Texas,15,positive
Illinois,15,negative
Washington,15,negative
Virginia,15,negative
Oklahoma,15,negative
Georgia,15,negative
New York,15,negative
New York,15,positive
Kentucky,15,negative
Pennsylvania,15,negative
California,15,negative
New York,15,negative
New York,15,positive
California,15,negative
Ohio,15,positive
Oregon,15,positive
Virginia,15,negative
Washington,15,negative
Tennessee,15,positive
Louisiana,15,positive
Idaho,15,positive
Wyoming,15,negative
California,15,positive
Ohio,15,positive
North Carolina,15,negative
Georgia,15,negative
Arizona,15,negative
Minnesota,15,negative
Florida,15,negative
Michigan,15,negative
Virginia,15,negative
Florida,15,positive
New York,15,negative
Kansas,15,negative
Georgia,15,positive
Oregon,15,negative
Oregon,15,positive
Georgia,15,positive
Florida,15,negative
Colorado,15,negative
Rhode Island,15,positive
Florida,15,negative
Virginia,15,negative
North Carolina,15,negative
California,15,positive
New Jersey,15,positive
Florida,15,positive
Maryland,15,negative
Illinois,15,negative
Virginia,15,positive
New York,15,negative
New York,15,negative
Virginia,15,positive
Wisconsin,15,positive
Connecticut,15,positive
New York,15,positive
Florida,15,negative
California,15,negative
California,15,negative
Indiana,15,positive
Arizona,15,negative
Texas,15,positive
Connecticut,15,positive
New York,15,negative
California,15,positive
Georgia,15,negative
Texas,15,negative
Texas,15,positive
North Carolina,15,positive
New York,15,positive
California,15,negative
North Carolina,15,negative
New Mexico,15,positive
California,15,positive
Florida,15,positive
Florida,15,negative
California,15,negative
Texas,15,negative
Virginia,15,positive
Pennsylvania,15,negative
New York,15,positive
Washington,15,negative
California,15,positive
Massachusetts,15,negative
Texas,15,positive
Oregon,15,negative
Virginia,15,negative
Mississippi,15,negative
California,15,positive
Florida,15,negative
California,15,positive
New York,15,negative
Ohio,15,negative
Ohio,15,negative
Kansas,15,negative
California,15,negative
Pennsylvania,15,positive
Florida,15,negative
Texas,15,positive
Wisconsin,15,positive
Arizona,15,negative
Ohio,15,positive
Pennsylvania,15,negative
Georgia,15,positive
Indiana,15,positive
Florida,15,negative
Minnesota,15,positive
Pennsylvania,15,negative
Texas,15,negative
Virginia,15,positive
New Mexico,15,negative
North Carolina,15,negative
Oregon,15,negative
Iowa,15,negative
Florida,15,negative
Massachusetts,15,negative
Florida,15,negative
Florida,15,negative
New York,15,negative
Illinois,15,negative
California,15,positive
Georgia,15,positive
Florida,15,negative
New York,15,negative
Utah,15,positive
Minnesota,15,positive
Florida,15,negative
Iowa,15,negative
Maryland,15,negative
Michigan,15,positive
Ohio,15,negative
Florida,15,negative
Texas,15,positive
Oregon,15,positive
Florida,15,negative
Georgia,15,negative
Virginia,15,positive
Pennsylvania,15,negative
New Jersey,15,negative
Texas,15,positive
North Dakota,15,negative
Florida,15,negative
Georgia,15,negative
Ohio,15,positive
California,15,negative
Colorado,15,negative
California,15,positive
California,15,positive
California,15,negative
Arizona,15,negative
Oregon,15,positive
California,15,negative
Indiana,15,positive
Florida,15,negative
California,15,positive
California,15,positive
California,15,positive
Pennsylvania,15,positive
California,15,negative
North Carolina,15,negative
California,15,negative
Illinois,15,negative
California,15,negative
Pennsylvania,15,positive
Florida,15,negative
New York,15,positive
Florida,15,negative
California,15,negative
Pennsylvania,15,negative
Colorado,15,negative
California,15,positive
Ohio,15,positive
Louisiana,15,negative
Pennsylvania,15,negative
California,15,negative
California,15,positive
California,15,negative
California,15,negative
Pennsylvania,15,negative
Virginia,15,negative
Texas,15,negative
Florida,15,negative
New Hampshire,15,positive
Pennsylvania,15,negative
Virginia,15,positive
California,15,negative
Pennsylvania,15,negative
Oregon,15,negative
California,15,positive
Virginia,15,positive
Missouri,15,negative
Minnesota,15,negative
Florida,15,negative
Arkansas,15,positive
Virginia,15,negative
California,15,negative
Oklahoma,15,negative
Indiana,15,negative
Ohio,15,negative
Pennsylvania,15,negative
California,15,negative
Georgia,15,positive
California,15,positive
South Carolina,15,positive
Colorado,15,negative
Arizona,15,negative
Minnesota,15,positive
California,15,negative
Nevada,15,negative
California,15,negative
New York,15,positive
California,15,negative
Indiana,15,negative
California,15,negative
Pennsylvania,15,negative
Kansas,15,negative
California,15,negative
Oklahoma,15,negative
Pennsylvania,15,negative
Indiana,15,negative
New York,15,positive
Georgia,15,negative
Colorado,15,negative
Ohio,15,negative
Arkansas,15,negative
California,15,positive
Connecticut,15,negative
Texas,15,negative
Massachusetts,15,positive
Michigan,15,positive
California,15,negative
California,15,positive
Texas,15,negative
Maryland,15,negative
Virginia,15,negative
California,15,negative
Pennsylvania,15,negative
Illinois,15,negative
Indiana,15,negative
Colorado,15,positive
North Carolina,15,positive
Alaska,15,positive
California,15,negative
Oregon,15,positive
Nevada,15,negative
Georgia,15,negative
California,15,negative
Michigan,15,negative
New Jersey,15,negative
New Jersey,15,negative
Florida,15,negative
Texas,15,negative
Oklahoma,15,positive
Texas,15,negative
Michigan,15,negative
Colorado,15,positive
California,15,negative
Wisconsin,15,negative
California,15,positive
Pennsylvania,15,positive
Florida,15,positive
Florida,15,negative
Arizona,15,negative
Ohio,15,negative
Louisiana,15,positive
Virginia,15,negative
Texas,15,negative
Washington,15,positive
North Carolina,15,negative
Connecticut,15,negative
North Carolina,15,negative
Illinois,15,negative
California,15,negative
Arkansas,15,negative
South Dakota,15,negative
Michigan,15,positive
Virginia,15,positive
Missouri,15,negative
California,15,negative
Massachusetts,15,positive
Pennsylvania,15,negative
Alabama,15,positive
